data,valor_brl,valor_usd,commodity,regiao,__fonte__
2010-04-14,18.20,10.42,MILHO,BRASIL,CEPEA
2010-04-14,34.20,19.57,SOJA,PR,CEPEA
2010-04-14,37.23,21.31,SOJA,PRG,CEPEA
2010-04-15,18.18,10.37,MILHO,BRASIL,CEPEA
2010-04-15,34.24,19.53,SOJA,PR,CEPEA
2010-04-15,37.26,21.25,SOJA,PRG,CEPEA
2010-04-16,18.14,10.31,MILHO,BRASIL,CEPEA
2010-04-16,34.62,19.67,SOJA,PR,CEPEA
2010-04-16,37.66,21.40,SOJA,PRG,CEPEA
2010-04-19,18.05,10.29,MILHO,BRASIL,CEPEA
2010-04-19,34.68,19.76,SOJA,PR,CEPEA
2010-04-19,37.61,21.43,SOJA,PRG,CEPEA
2010-04-20,18.08,10.31,MILHO,BRASIL,CEPEA
2010-04-20,34.84,19.88,SOJA,PR,CEPEA
2010-04-20,37.70,21.51,SOJA,PRG,CEPEA
2010-04-22,18.16,10.30,MILHO,BRASIL,CEPEA
2010-04-22,35.32,20.03,SOJA,PR,CEPEA
2010-04-22,38.35,21.75,SOJA,PRG,CEPEA
2010-04-23,18.05,10.25,MILHO,BRASIL,CEPEA
2010-04-23,35.71,20.28,SOJA,PR,CEPEA
2010-04-23,38.74,22.00,SOJA,PRG,CEPEA
2010-04-26,18.06,10.35,MILHO,BRASIL,CEPEA
2010-04-26,35.61,20.41,SOJA,PR,CEPEA
2010-04-26,38.39,22.00,SOJA,PRG,CEPEA
2010-04-27,18.04,10.22,MILHO,BRASIL,CEPEA
2010-04-27,35.37,20.04,SOJA,PR,CEPEA
2010-04-27,38.04,21.55,SOJA,PRG,CEPEA
2010-04-28,18.01,10.29,MILHO,BRASIL,CEPEA
2010-04-28,35.20,20.10,SOJA,PR,CEPEA
2010-04-28,37.95,21.67,SOJA,PRG,CEPEA
2010-04-29,18.01,10.40,MILHO,BRASIL,CEPEA
2010-04-29,34.95,20.18,SOJA,PR,CEPEA
2010-04-29,37.84,21.85,SOJA,PRG,CEPEA
2010-04-30,18.04,10.38,MILHO,BRASIL,CEPEA
2010-04-30,34.79,20.03,SOJA,PR,CEPEA
2010-04-30,37.66,21.68,SOJA,PRG,CEPEA
2010-05-03,17.97,10.39,MILHO,BRASIL,CEPEA
2010-05-03,35.04,20.25,SOJA,PR,CEPEA
2010-05-03,37.67,21.77,SOJA,PRG,CEPEA
2010-05-04,18.12,10.29,MILHO,BRASIL,CEPEA
2010-05-04,35.04,19.90,SOJA,PR,CEPEA
2010-05-04,37.84,21.49,SOJA,PRG,CEPEA
2010-05-05,18.11,10.08,MILHO,BRASIL,CEPEA
2010-05-05,35.74,19.89,SOJA,PR,CEPEA
2010-05-05,38.43,21.39,SOJA,PRG,CEPEA
2010-05-06,18.19,9.81,MILHO,BRASIL,CEPEA
2010-05-06,36.13,19.49,SOJA,PR,CEPEA
2010-05-06,39.10,21.09,SOJA,PRG,CEPEA
2010-05-07,18.22,9.85,MILHO,BRASIL,CEPEA
2010-05-07,36.08,19.51,SOJA,PR,CEPEA
2010-05-07,38.97,21.08,SOJA,PRG,CEPEA
2010-05-10,18.49,10.43,MILHO,BRASIL,CEPEA
2010-05-10,35.44,19.99,SOJA,PR,CEPEA
2010-05-10,37.76,21.30,SOJA,PRG,CEPEA
2010-05-11,18.61,10.42,MILHO,BRASIL,CEPEA
2010-05-11,34.97,19.59,SOJA,PR,CEPEA
2010-05-11,37.62,21.07,SOJA,PRG,CEPEA
2010-05-12,18.40,10.36,MILHO,BRASIL,CEPEA
2010-05-12,35.01,19.72,SOJA,PR,CEPEA
2010-05-12,37.76,21.27,SOJA,PRG,CEPEA
2010-05-13,18.50,10.41,MILHO,BRASIL,CEPEA
2010-05-13,35.02,19.70,SOJA,PR,CEPEA
2010-05-13,37.83,21.29,SOJA,PRG,CEPEA
2010-05-14,18.63,10.32,MILHO,BRASIL,CEPEA
2010-05-14,35.36,19.59,SOJA,PR,CEPEA
2010-05-14,38.14,21.13,SOJA,PRG,CEPEA
2010-05-17,18.75,10.36,MILHO,BRASIL,CEPEA
2010-05-17,35.32,19.51,SOJA,PR,CEPEA
2010-05-17,38.05,21.02,SOJA,PRG,CEPEA
2010-05-18,18.66,10.24,MILHO,BRASIL,CEPEA
2010-05-18,35.38,19.42,SOJA,PR,CEPEA
2010-05-18,38.01,20.86,SOJA,PRG,CEPEA
2010-05-19,18.75,10.21,MILHO,BRASIL,CEPEA
2010-05-19,35.74,19.46,SOJA,PR,CEPEA
2010-05-19,38.63,21.03,SOJA,PRG,CEPEA
2010-05-20,18.81,10.10,MILHO,BRASIL,CEPEA
2010-05-20,36.19,19.44,SOJA,PR,CEPEA
2010-05-20,39.37,21.15,SOJA,PRG,CEPEA
2010-05-21,18.92,10.17,MILHO,BRASIL,CEPEA
2010-05-21,36.12,19.41,SOJA,PR,CEPEA
2010-05-21,39.04,20.98,SOJA,PRG,CEPEA
2010-05-24,19.02,10.20,MILHO,BRASIL,CEPEA
2010-05-24,35.97,19.30,SOJA,PR,CEPEA
2010-05-24,39.01,20.93,SOJA,PRG,CEPEA
2010-05-25,18.92,10.13,MILHO,BRASIL,CEPEA
2010-05-25,36.11,19.33,SOJA,PR,CEPEA
2010-05-25,39.07,20.91,SOJA,PRG,CEPEA
2010-05-26,19.18,10.33,MILHO,BRASIL,CEPEA
2010-05-26,35.86,19.32,SOJA,PR,CEPEA
2010-05-26,38.62,20.81,SOJA,PRG,CEPEA
2010-05-27,19.25,10.54,MILHO,BRASIL,CEPEA
2010-05-27,35.73,19.57,SOJA,PR,CEPEA
2010-05-27,38.58,21.13,SOJA,PRG,CEPEA
2010-05-28,19.22,10.62,MILHO,BRASIL,CEPEA
2010-05-28,35.57,19.66,SOJA,PR,CEPEA
2010-05-28,38.41,21.23,SOJA,PRG,CEPEA
2010-05-31,19.38,10.65,MILHO,BRASIL,CEPEA
2010-05-31,35.63,19.58,SOJA,PR,CEPEA
2010-05-31,38.44,21.12,SOJA,PRG,CEPEA
2010-06-01,19.45,10.57,MILHO,BRASIL,CEPEA
2010-06-01,35.36,19.23,SOJA,PR,CEPEA
2010-06-01,38.03,20.68,SOJA,PRG,CEPEA
2010-06-02,19.70,10.79,MILHO,BRASIL,CEPEA
2010-06-02,35.57,19.48,SOJA,PR,CEPEA
2010-06-02,38.39,21.02,SOJA,PRG,CEPEA
2010-06-04,19.76,10.63,MILHO,BRASIL,CEPEA
2010-06-04,36.08,19.42,SOJA,PR,CEPEA
2010-06-04,38.95,20.96,SOJA,PRG,CEPEA
2010-06-07,19.96,10.62,MILHO,BRASIL,CEPEA
2010-06-07,36.30,19.32,SOJA,PR,CEPEA
2010-06-07,39.07,20.79,SOJA,PRG,CEPEA
2010-06-08,19.98,10.75,MILHO,BRASIL,CEPEA
2010-06-08,36.48,19.62,SOJA,PR,CEPEA
2010-06-08,39.22,21.10,SOJA,PRG,CEPEA
2010-06-09,19.94,10.79,MILHO,BRASIL,CEPEA
2010-06-09,36.50,19.76,SOJA,PR,CEPEA
2010-06-09,39.32,21.29,SOJA,PRG,CEPEA
2010-06-10,19.82,10.96,MILHO,BRASIL,CEPEA
2010-06-10,35.78,19.79,SOJA,PR,CEPEA
2010-06-10,38.72,21.41,SOJA,PRG,CEPEA
2010-06-11,19.79,10.90,MILHO,BRASIL,CEPEA
2010-06-11,35.39,19.49,SOJA,PR,CEPEA
2010-06-11,38.34,21.11,SOJA,PRG,CEPEA
2010-06-14,19.89,11.00,MILHO,BRASIL,CEPEA
2010-06-14,36.13,19.98,SOJA,PR,CEPEA
2010-06-14,38.77,21.44,SOJA,PRG,CEPEA
2010-06-15,19.73,11.00,MILHO,BRASIL,CEPEA
2010-06-15,36.19,20.19,SOJA,PR,CEPEA
2010-06-15,38.80,21.64,SOJA,PRG,CEPEA
2010-06-16,19.55,10.92,MILHO,BRASIL,CEPEA
2010-06-16,36.13,20.19,SOJA,PR,CEPEA
2010-06-16,38.79,21.67,SOJA,PRG,CEPEA
2010-06-17,19.41,10.85,MILHO,BRASIL,CEPEA
2010-06-17,36.09,20.16,SOJA,PR,CEPEA
2010-06-17,38.69,21.61,SOJA,PRG,CEPEA
2010-06-18,19.45,10.97,MILHO,BRASIL,CEPEA
2010-06-18,36.04,20.34,SOJA,PR,CEPEA
2010-06-18,38.57,21.77,SOJA,PRG,CEPEA
2010-06-21,19.36,10.91,MILHO,BRASIL,CEPEA
2010-06-21,36.10,20.35,SOJA,PR,CEPEA
2010-06-21,38.59,21.76,SOJA,PRG,CEPEA
2010-06-22,19.21,10.78,MILHO,BRASIL,CEPEA
2010-06-22,36.19,20.31,SOJA,PR,CEPEA
2010-06-22,38.78,21.76,SOJA,PRG,CEPEA
2010-06-23,18.94,10.57,MILHO,BRASIL,CEPEA
2010-06-23,36.41,20.33,SOJA,PR,CEPEA
2010-06-23,39.36,21.98,SOJA,PRG,CEPEA
2010-06-24,18.79,10.50,MILHO,BRASIL,CEPEA
2010-06-24,36.51,20.41,SOJA,PR,CEPEA
2010-06-24,39.29,21.96,SOJA,PRG,CEPEA
2010-06-25,18.80,10.57,MILHO,BRASIL,CEPEA
2010-06-25,36.37,20.44,SOJA,PR,CEPEA
2010-06-25,39.07,21.96,SOJA,PRG,CEPEA
2010-06-28,18.90,10.60,MILHO,BRASIL,CEPEA
2010-06-28,36.47,20.46,SOJA,PR,CEPEA
2010-06-28,39.13,21.95,SOJA,PRG,CEPEA
2010-06-29,18.77,10.37,MILHO,BRASIL,CEPEA
2010-06-29,36.60,20.22,SOJA,PR,CEPEA
2010-06-29,39.57,21.86,SOJA,PRG,CEPEA
2010-06-30,18.74,10.39,MILHO,BRASIL,CEPEA
2010-06-30,36.68,20.33,SOJA,PR,CEPEA
2010-06-30,39.62,21.96,SOJA,PRG,CEPEA
2010-07-01,18.61,10.37,MILHO,BRASIL,CEPEA
2010-07-01,36.81,20.51,SOJA,PR,CEPEA
2010-07-01,39.55,22.04,SOJA,PRG,CEPEA
2010-07-02,18.57,10.46,MILHO,BRASIL,CEPEA
2010-07-02,36.93,20.79,SOJA,PR,CEPEA
2010-07-02,39.53,22.26,SOJA,PRG,CEPEA
2010-07-05,18.55,10.44,MILHO,BRASIL,CEPEA
2010-07-05,36.90,20.76,SOJA,PR,CEPEA
2010-07-05,39.39,22.17,SOJA,PRG,CEPEA
2010-07-06,18.60,10.44,MILHO,BRASIL,CEPEA
2010-07-06,36.79,20.64,SOJA,PR,CEPEA
2010-07-06,39.55,22.19,SOJA,PRG,CEPEA
2010-07-07,18.45,10.45,MILHO,BRASIL,CEPEA
2010-07-07,36.92,20.90,SOJA,PR,CEPEA
2010-07-07,39.86,22.57,SOJA,PRG,CEPEA
2010-07-08,18.23,10.34,MILHO,BRASIL,CEPEA
2010-07-08,37.64,21.34,SOJA,PR,CEPEA
2010-07-08,40.37,22.89,SOJA,PRG,CEPEA
2010-07-09,37.73,21.44,SOJA,PR,CEPEA
2010-07-09,40.57,23.05,SOJA,PRG,CEPEA
2010-07-12,18.19,10.31,MILHO,BRASIL,CEPEA
2010-07-12,38.06,21.57,SOJA,PR,CEPEA
2010-07-12,40.90,23.17,SOJA,PRG,CEPEA
2010-07-13,18.18,10.37,MILHO,BRASIL,CEPEA
2010-07-13,38.27,21.83,SOJA,PR,CEPEA
2010-07-13,41.07,23.43,SOJA,PRG,CEPEA
2010-07-14,18.41,10.43,MILHO,BRASIL,CEPEA
2010-07-14,38.36,21.74,SOJA,PR,CEPEA
2010-07-14,41.17,23.32,SOJA,PRG,CEPEA
2010-07-15,18.34,10.35,MILHO,BRASIL,CEPEA
2010-07-15,38.90,21.95,SOJA,PR,CEPEA
2010-07-15,41.55,23.45,SOJA,PRG,CEPEA
2010-07-16,18.77,10.54,MILHO,BRASIL,CEPEA
2010-07-16,39.25,22.02,SOJA,PR,CEPEA
2010-07-16,42.18,23.67,SOJA,PRG,CEPEA
2010-07-19,18.98,10.62,MILHO,BRASIL,CEPEA
2010-07-19,39.57,22.14,SOJA,PR,CEPEA
2010-07-19,42.44,23.75,SOJA,PRG,CEPEA
2010-07-20,19.11,10.77,MILHO,BRASIL,CEPEA
2010-07-20,39.65,22.35,SOJA,PR,CEPEA
2010-07-20,42.34,23.87,SOJA,PRG,CEPEA
2010-07-21,19.11,10.71,MILHO,BRASIL,CEPEA
2010-07-21,39.68,22.23,SOJA,PR,CEPEA
2010-07-21,42.51,23.81,SOJA,PRG,CEPEA
2010-07-22,19.14,10.88,MILHO,BRASIL,CEPEA
2010-07-22,39.97,22.71,SOJA,PR,CEPEA
2010-07-22,42.65,24.23,SOJA,PRG,CEPEA
2010-07-23,19.27,10.95,MILHO,BRASIL,CEPEA
2010-07-23,39.60,22.51,SOJA,PR,CEPEA
2010-07-23,42.43,24.12,SOJA,PRG,CEPEA
2010-07-26,19.36,10.97,MILHO,BRASIL,CEPEA
2010-07-26,39.39,22.32,SOJA,PR,CEPEA
2010-07-26,42.04,23.82,SOJA,PRG,CEPEA
2010-07-27,19.43,10.98,MILHO,BRASIL,CEPEA
2010-07-27,39.10,22.09,SOJA,PR,CEPEA
2010-07-27,42.01,23.73,SOJA,PRG,CEPEA
2010-07-28,19.34,10.93,MILHO,BRASIL,CEPEA
2010-07-28,39.41,22.27,SOJA,PR,CEPEA
2010-07-28,42.22,23.86,SOJA,PRG,CEPEA
2010-07-29,19.37,11.00,MILHO,BRASIL,CEPEA
2010-07-29,39.73,22.56,SOJA,PR,CEPEA
2010-07-29,42.75,24.27,SOJA,PRG,CEPEA
2010-07-30,19.57,11.15,MILHO,BRASIL,CEPEA
2010-07-30,40.05,22.82,SOJA,PR,CEPEA
2010-07-30,42.97,24.48,SOJA,PRG,CEPEA
2010-08-02,19.43,11.10,MILHO,BRASIL,CEPEA
2010-08-02,40.09,22.90,SOJA,PR,CEPEA
2010-08-02,43.02,24.57,SOJA,PRG,CEPEA
2010-08-03,19.60,11.14,MILHO,BRASIL,CEPEA
2010-08-03,40.15,22.82,SOJA,PR,CEPEA
2010-08-03,43.00,24.45,SOJA,PRG,CEPEA
2010-08-04,19.71,11.20,MILHO,BRASIL,CEPEA
2010-08-04,40.45,23.00,SOJA,PR,CEPEA
2010-08-04,43.18,24.55,SOJA,PRG,CEPEA
2010-08-05,19.73,11.25,MILHO,BRASIL,CEPEA
2010-08-05,40.80,23.26,SOJA,PR,CEPEA
2010-08-05,43.44,24.77,SOJA,PRG,CEPEA
2010-08-06,19.86,11.28,MILHO,BRASIL,CEPEA
2010-08-06,40.95,23.26,SOJA,PR,CEPEA
2010-08-06,43.57,24.75,SOJA,PRG,CEPEA
2010-08-09,20.13,11.49,MILHO,BRASIL,CEPEA
2010-08-09,41.43,23.65,SOJA,PR,CEPEA
2010-08-09,43.94,25.08,SOJA,PRG,CEPEA
2010-08-10,20.04,11.39,MILHO,BRASIL,CEPEA
2010-08-10,41.47,23.57,SOJA,PR,CEPEA
2010-08-10,43.83,24.92,SOJA,PRG,CEPEA
2010-08-11,20.24,11.43,MILHO,BRASIL,CEPEA
2010-08-11,41.32,23.34,SOJA,PR,CEPEA
2010-08-11,43.67,24.67,SOJA,PRG,CEPEA
2010-08-12,20.16,11.39,MILHO,BRASIL,CEPEA
2010-08-12,41.71,23.56,SOJA,PR,CEPEA
2010-08-12,44.00,24.86,SOJA,PRG,CEPEA
2010-08-13,20.13,11.36,MILHO,BRASIL,CEPEA
2010-08-13,42.07,23.74,SOJA,PR,CEPEA
2010-08-13,44.47,25.10,SOJA,PRG,CEPEA
2010-08-16,20.27,11.54,MILHO,BRASIL,CEPEA
2010-08-16,41.96,23.88,SOJA,PR,CEPEA
2010-08-16,44.41,25.27,SOJA,PRG,CEPEA
2010-08-17,20.52,11.70,MILHO,BRASIL,CEPEA
2010-08-17,41.90,23.89,SOJA,PR,CEPEA
2010-08-17,44.51,25.38,SOJA,PRG,CEPEA
2010-08-18,20.52,11.70,MILHO,BRASIL,CEPEA
2010-08-18,42.12,24.03,SOJA,PR,CEPEA
2010-08-18,44.46,25.36,SOJA,PRG,CEPEA
2010-08-19,20.84,11.87,MILHO,BRASIL,CEPEA
2010-08-19,41.94,23.88,SOJA,PR,CEPEA
2010-08-19,44.41,25.29,SOJA,PRG,CEPEA
2010-08-20,20.60,11.71,MILHO,BRASIL,CEPEA
2010-08-20,41.52,23.60,SOJA,PR,CEPEA
2010-08-20,43.93,24.98,SOJA,PRG,CEPEA
2010-08-23,20.85,11.79,MILHO,BRASIL,CEPEA
2010-08-23,41.43,23.43,SOJA,PR,CEPEA
2010-08-23,44.03,24.90,SOJA,PRG,CEPEA
2010-08-24,20.90,11.84,MILHO,BRASIL,CEPEA
2010-08-24,40.89,23.17,SOJA,PR,CEPEA
2010-08-24,43.49,24.64,SOJA,PRG,CEPEA
2010-08-25,21.41,12.12,MILHO,BRASIL,CEPEA
2010-08-25,40.97,23.20,SOJA,PR,CEPEA
2010-08-25,43.43,24.59,SOJA,PRG,CEPEA
2010-08-26,21.61,12.27,MILHO,BRASIL,CEPEA
2010-08-26,41.30,23.44,SOJA,PR,CEPEA
2010-08-26,43.55,24.72,SOJA,PRG,CEPEA
2010-08-27,21.80,12.43,MILHO,BRASIL,CEPEA
2010-08-27,41.26,23.54,SOJA,PR,CEPEA
2010-08-27,43.84,25.01,SOJA,PRG,CEPEA
2010-08-30,21.82,12.39,MILHO,BRASIL,CEPEA
2010-08-30,41.52,23.59,SOJA,PR,CEPEA
2010-08-30,44.08,25.04,SOJA,PRG,CEPEA
2010-08-31,22.13,12.60,MILHO,BRASIL,CEPEA
2010-08-31,41.68,23.73,SOJA,PR,CEPEA
2010-08-31,44.10,25.11,SOJA,PRG,CEPEA
2010-09-01,22.33,12.78,MILHO,BRASIL,CEPEA
2010-09-01,41.46,23.73,SOJA,PR,CEPEA
2010-09-01,43.69,25.01,SOJA,PRG,CEPEA
2010-09-02,22.41,12.94,MILHO,BRASIL,CEPEA
2010-09-02,41.53,23.98,SOJA,PR,CEPEA
2010-09-02,43.79,25.28,SOJA,PRG,CEPEA
2010-09-03,22.79,13.15,MILHO,BRASIL,CEPEA
2010-09-03,41.79,24.11,SOJA,PR,CEPEA
2010-09-03,44.07,25.43,SOJA,PRG,CEPEA
2010-09-06,23.02,13.33,MILHO,BRASIL,CEPEA
2010-09-06,41.95,24.29,SOJA,PR,CEPEA
2010-09-06,44.14,25.56,SOJA,PRG,CEPEA
2010-09-08,23.02,13.35,MILHO,BRASIL,CEPEA
2010-09-08,42.14,24.44,SOJA,PR,CEPEA
2010-09-08,44.52,25.82,SOJA,PRG,CEPEA
2010-09-09,23.59,13.69,MILHO,BRASIL,CEPEA
2010-09-09,42.15,24.46,SOJA,PR,CEPEA
2010-09-09,44.54,25.85,SOJA,PRG,CEPEA
2010-09-10,23.72,13.79,MILHO,BRASIL,CEPEA
2010-09-10,41.89,24.35,SOJA,PR,CEPEA
2010-09-10,44.32,25.76,SOJA,PRG,CEPEA
2010-09-13,23.80,13.88,MILHO,BRASIL,CEPEA
2010-09-13,41.73,24.33,SOJA,PR,CEPEA
2010-09-13,43.99,25.65,SOJA,PRG,CEPEA
2010-09-14,24.01,14.07,MILHO,BRASIL,CEPEA
2010-09-14,41.68,24.42,SOJA,PR,CEPEA
2010-09-14,44.22,25.90,SOJA,PRG,CEPEA
2010-09-15,24.25,14.05,MILHO,BRASIL,CEPEA
2010-09-15,42.19,24.44,SOJA,PR,CEPEA
2010-09-15,44.71,25.90,SOJA,PRG,CEPEA
2010-09-16,24.25,14.15,MILHO,BRASIL,CEPEA
2010-09-16,42.24,24.65,SOJA,PR,CEPEA
2010-09-16,44.27,25.83,SOJA,PRG,CEPEA
2010-09-17,25.12,14.62,MILHO,BRASIL,CEPEA
2010-09-17,42.28,24.61,SOJA,PR,CEPEA
2010-09-17,44.65,25.99,SOJA,PRG,CEPEA
2010-09-20,25.13,14.53,MILHO,BRASIL,CEPEA
2010-09-20,42.83,24.77,SOJA,PR,CEPEA
2010-09-20,45.26,26.18,SOJA,PRG,CEPEA
2010-09-21,26.11,15.22,MILHO,BRASIL,CEPEA
2010-09-21,43.47,25.34,SOJA,PR,CEPEA
2010-09-21,45.66,26.63,SOJA,PRG,CEPEA
2010-09-22,25.89,15.03,MILHO,BRASIL,CEPEA
2010-09-22,43.51,25.27,SOJA,PR,CEPEA
2010-09-22,45.60,26.48,SOJA,PRG,CEPEA
2010-09-23,25.25,14.70,MILHO,BRASIL,CEPEA
2010-09-23,43.44,25.29,SOJA,PR,CEPEA
2010-09-23,45.47,26.47,SOJA,PRG,CEPEA
2010-09-24,26.04,15.22,MILHO,BRASIL,CEPEA
2010-09-24,43.76,25.58,SOJA,PR,CEPEA
2010-09-24,45.50,26.59,SOJA,PRG,CEPEA
2010-09-27,25.82,15.11,MILHO,BRASIL,CEPEA
2010-09-27,43.81,25.63,SOJA,PR,CEPEA
2010-09-27,45.93,26.87,SOJA,PRG,CEPEA
2010-09-28,25.66,15.01,MILHO,BRASIL,CEPEA
2010-09-28,44.02,25.74,SOJA,PR,CEPEA
2010-09-28,45.69,26.72,SOJA,PRG,CEPEA
2010-09-29,24.86,14.58,MILHO,BRASIL,CEPEA
2010-09-29,43.63,25.59,SOJA,PR,CEPEA
2010-09-29,45.23,26.53,SOJA,PRG,CEPEA
2010-09-30,24.48,14.47,MILHO,BRASIL,CEPEA
2010-09-30,42.92,25.37,SOJA,PR,CEPEA
2010-09-30,44.46,26.28,SOJA,PRG,CEPEA
2010-10-01,24.29,14.47,MILHO,BRASIL,CEPEA
2010-10-01,42.50,25.31,SOJA,PR,CEPEA
2010-10-01,44.06,26.24,SOJA,PRG,CEPEA
2010-10-04,23.96,14.17,MILHO,BRASIL,CEPEA
2010-10-04,41.93,24.80,SOJA,PR,CEPEA
2010-10-04,43.31,25.61,SOJA,PRG,CEPEA
2010-10-05,23.99,14.36,MILHO,BRASIL,CEPEA
2010-10-05,42.08,25.20,SOJA,PR,CEPEA
2010-10-05,43.14,25.83,SOJA,PRG,CEPEA
2010-10-06,23.96,14.26,MILHO,BRASIL,CEPEA
2010-10-06,42.12,25.07,SOJA,PR,CEPEA
2010-10-06,43.46,25.87,SOJA,PRG,CEPEA
2010-10-07,23.90,14.18,MILHO,BRASIL,CEPEA
2010-10-07,42.14,24.99,SOJA,PR,CEPEA
2010-10-07,43.27,25.66,SOJA,PRG,CEPEA
2010-10-08,24.16,14.48,MILHO,BRASIL,CEPEA
2010-10-08,43.43,26.04,SOJA,PR,CEPEA
2010-10-08,44.35,26.59,SOJA,PRG,CEPEA
2010-10-11,24.15,14.49,MILHO,BRASIL,CEPEA
2010-10-11,44.06,26.44,SOJA,PR,CEPEA
2010-10-11,45.04,27.03,SOJA,PRG,CEPEA
2010-10-13,25.14,15.22,MILHO,BRASIL,CEPEA
2010-10-13,44.29,26.81,SOJA,PR,CEPEA
2010-10-13,45.50,27.54,SOJA,PRG,CEPEA
2010-10-14,25.44,15.31,MILHO,BRASIL,CEPEA
2010-10-14,44.84,26.98,SOJA,PR,CEPEA
2010-10-14,46.14,27.76,SOJA,PRG,CEPEA
2010-10-15,25.33,15.21,MILHO,BRASIL,CEPEA
2010-10-15,45.02,27.04,SOJA,PR,CEPEA
2010-10-15,46.18,27.74,SOJA,PRG,CEPEA
2010-10-18,25.30,15.21,MILHO,BRASIL,CEPEA
2010-10-18,44.81,26.93,SOJA,PR,CEPEA
2010-10-18,45.55,27.38,SOJA,PRG,CEPEA
2010-10-19,25.53,15.14,MILHO,BRASIL,CEPEA
2010-10-19,45.55,27.02,SOJA,PR,CEPEA
2010-10-19,45.94,27.25,SOJA,PRG,CEPEA
2010-10-20,25.40,15.16,MILHO,BRASIL,CEPEA
2010-10-20,45.94,27.43,SOJA,PR,CEPEA
2010-10-20,46.33,27.66,SOJA,PRG,CEPEA
2010-10-21,25.63,15.12,MILHO,BRASIL,CEPEA
2010-10-21,46.69,27.55,SOJA,PR,CEPEA
2010-10-21,46.67,27.53,SOJA,PRG,CEPEA
2010-10-22,25.73,15.08,MILHO,BRASIL,CEPEA
2010-10-22,46.63,27.33,SOJA,PR,CEPEA
2010-10-22,47.00,27.55,SOJA,PRG,CEPEA
2010-10-25,25.75,15.15,MILHO,BRASIL,CEPEA
2010-10-25,47.02,27.66,SOJA,PR,CEPEA
2010-10-25,47.36,27.86,SOJA,PRG,CEPEA
2010-10-26,26.02,15.26,MILHO,BRASIL,CEPEA
2010-10-26,46.84,27.48,SOJA,PR,CEPEA
2010-10-26,47.82,28.05,SOJA,PRG,CEPEA
2010-10-27,26.09,15.17,MILHO,BRASIL,CEPEA
2010-10-27,46.74,27.18,SOJA,PR,CEPEA
2010-10-27,47.54,27.64,SOJA,PRG,CEPEA
2010-10-28,26.52,15.48,MILHO,BRASIL,CEPEA
2010-10-28,47.49,27.72,SOJA,PR,CEPEA
2010-10-28,47.87,27.94,SOJA,PRG,CEPEA
2010-10-29,26.76,15.72,MILHO,BRASIL,CEPEA
2010-10-29,47.40,27.85,SOJA,PR,CEPEA
2010-10-29,47.90,28.14,SOJA,PRG,CEPEA
2010-11-01,26.64,15.60,MILHO,BRASIL,CEPEA
2010-11-01,47.51,27.83,SOJA,PR,CEPEA
2010-11-01,47.96,28.10,SOJA,PRG,CEPEA
2010-11-03,26.89,15.82,MILHO,BRASIL,CEPEA
2010-11-03,47.49,27.95,SOJA,PR,CEPEA
2010-11-03,47.94,28.22,SOJA,PRG,CEPEA
2010-11-04,27.13,16.19,MILHO,BRASIL,CEPEA
2010-11-04,48.10,28.70,SOJA,PR,CEPEA
2010-11-04,48.11,28.70,SOJA,PRG,CEPEA
2010-11-05,26.97,16.06,MILHO,BRASIL,CEPEA
2010-11-05,48.32,28.78,SOJA,PR,CEPEA
2010-11-05,48.38,28.81,SOJA,PRG,CEPEA
2010-11-08,27.30,16.10,MILHO,BRASIL,CEPEA
2010-11-08,48.81,28.78,SOJA,PR,CEPEA
2010-11-08,49.51,29.19,SOJA,PRG,CEPEA
2010-11-09,27.66,16.28,MILHO,BRASIL,CEPEA
2010-11-09,50.15,29.52,SOJA,PR,CEPEA
2010-11-09,50.75,29.87,SOJA,PRG,CEPEA
2010-11-10,28.26,16.53,MILHO,BRASIL,CEPEA
2010-11-10,51.00,29.84,SOJA,PR,CEPEA
2010-11-10,50.80,29.72,SOJA,PRG,CEPEA
2010-11-11,28.67,16.70,MILHO,BRASIL,CEPEA
2010-11-11,51.37,29.92,SOJA,PR,CEPEA
2010-11-11,51.00,29.70,SOJA,PRG,CEPEA
2010-11-12,28.86,16.75,MILHO,BRASIL,CEPEA
2010-11-12,50.66,29.40,SOJA,PR,CEPEA
2010-11-12,50.58,29.36,SOJA,PRG,CEPEA
2010-11-16,28.72,16.51,MILHO,BRASIL,CEPEA
2010-11-16,48.81,28.05,SOJA,PR,CEPEA
2010-11-16,48.56,27.91,SOJA,PRG,CEPEA
2010-11-17,28.81,16.69,MILHO,BRASIL,CEPEA
2010-11-17,48.35,28.01,SOJA,PR,CEPEA
2010-11-17,48.75,28.24,SOJA,PRG,CEPEA
2010-11-18,28.91,16.88,MILHO,BRASIL,CEPEA
2010-11-18,48.42,28.27,SOJA,PR,CEPEA
2010-11-18,48.44,28.28,SOJA,PRG,CEPEA
2010-11-19,28.85,16.79,MILHO,BRASIL,CEPEA
2010-11-19,48.23,28.07,SOJA,PR,CEPEA
2010-11-19,48.52,28.24,SOJA,PRG,CEPEA
2010-11-22,28.59,16.55,MILHO,BRASIL,CEPEA
2010-11-22,48.56,28.10,SOJA,PR,CEPEA
2010-11-22,49.13,28.43,SOJA,PRG,CEPEA
2010-11-23,29.09,16.78,MILHO,BRASIL,CEPEA
2010-11-23,48.63,28.04,SOJA,PR,CEPEA
